# level_assignment log_likelihood tiebreaker ID
12 -3.910413345125267282e+06 5.261343627717494087e-01 4
16 -1.056182427222720813e+06 7.323354956600380827e-01 2
16 -1.074502246176743647e+06 3.494373575247911035e-02 0
12 -4.099907441213776357e+06 4.886447055448405186e-01 4
18 -9.942504757272154093e+05 5.548263392469302557e-01 2
16 -1.520111123676850693e+06 6.875612961129586864e-01 0
17 -1.394155446847816929e+06 6.811645140976168022e-01 3
18 -1.050938401557978941e+06 6.038010964163114114e-01 1
17 -1.242476407552285120e+06 8.355317568618778612e-01 4
17 -1.357195393200404476e+06 4.513556191187781397e-01 3
19 -9.398521550468098139e+05 3.741471532478171658e-01 4
17 -1.300717364787287544e+06 6.237186893506920793e-01 2
19 -9.551616931087742560e+05 1.245362533430537100e-01 3
20 -8.407825716936266981e+05 7.807621621059857020e-01 2
17 -1.395170928685995284e+06 3.630791054287607067e-01 1
16 -1.287972906749282731e+06 9.267290698397571136e-01 4
17 -1.400933036678243428e+06 7.870330653524405529e-01 4
19 -9.747954343701162143e+05 3.621913024001184866e-01 1
20 -8.010341903298129328e+05 6.556779347038625971e-01 3
18 -1.094587740788350115e+06 5.361372292281614271e-01 1
2 -2.219639400209471583e+08 4.099086347297262733e-01 0
16 -1.518401515355209820e+06 8.237602642902641659e-01 2
16 -1.733851238784137182e+06 8.771844898836314020e-01 4
15 -1.756904379057863494e+06 3.722330408888403497e-01 2
12 -3.674107853783645201e+06 5.580147282720925306e-01 3
4 -1.167819570958915651e+08 9.301123798423878153e-01 0
20 -7.299465816114927875e+05 2.431956290048009617e-01 1
6 -4.995334130116007477e+07 1.345698999533060936e-01 3
1 -1.000000000000000053e+300 9.230172736488351237e-01 0
6 -6.703175951751482487e+07 1.781465086087650196e-01 3
6 -5.438779920982645452e+07 2.037353082940660531e-01 3
18 -1.126338219132530969e+06 5.582970557389681510e-01 1
0 -1.000000000000000053e+300 3.568466463488709772e-01 0
14 -1.598507477469548816e+06 7.124876119889054227e-01 2
3 -1.079004312036511600e+08 8.019697831955104883e-01 3
17 -1.190762992454862921e+06 1.130507520021827167e-01 2
19 -9.946700193819797132e+05 3.617177594791388118e-01 1
19 -8.515178743135540280e+05 9.049802787660476966e-02 4
10 -5.197596233512748033e+06 5.927795990253748037e-01 3
17 -1.138611905595805962e+06 9.024225934325434961e-01 1
4 -1.054235965827490389e+08 8.505609511444323090e-02 0
8 -1.031778920876792073e+07 2.354930296326509520e-01 4
11 -2.516263202044549398e+06 9.580855329984112601e-01 2
10 -3.796011386386729777e+06 8.474581324053341858e-01 3
4 -1.225935467288589031e+08 7.570056750622202735e-01 0
1 -2.015664764479147494e+08 5.136988225218873660e-01 0
18 -1.074373063488563290e+06 5.039365917588991550e-01 1
18 -1.024541298819381977e+06 7.515808394157170724e-01 1
20 -7.160448804170524236e+05 6.392868886155422814e-01 2
19 -8.509451128335190006e+05 7.830691527231183890e-01 2
8 -1.728550695479771122e+07 6.882875029314761139e-02 3
8 -1.369487376742631011e+07 6.055054164234061620e-01 3
8 -1.227893233521496132e+07 5.608597175502842980e-01 4
9 -1.076260230004491843e+07 1.239300927671290325e-01 4
3 -1.483677384646528959e+08 6.817372557962361190e-01 3
13 -3.073145589875407983e+06 8.215885286133879362e-01 1
11 -1.549982359806042397e+06 7.369894766618445558e-01 4
1 -2.055622528939775527e+08 7.817923355864669910e-01 3
3 -1.406385962679111660e+08 7.731291443860497381e-01 3
20 -7.628203379413917428e+05 2.252816498145582269e-01 4
6 -5.657774367884287983e+07 2.078837309223355023e-01 0
14 -2.630335588616494555e+06 3.627686666499814472e-02 1
14 -2.396417983354249969e+06 1.482777263205505847e-01 2
6 -3.692067488139022887e+07 6.881857123652599384e-01 0
13 -3.164881107940562069e+06 9.467190810286981728e-01 2
5 -8.865528745311236382e+07 7.313939581113384492e-01 3
16 -1.668553703285417985e+06 2.409058741170856943e-01 1
9 -1.009863526888318732e+07 5.715804807286238853e-01 4
2 -1.970525034420526922e+08 9.737465552292091653e-01 3
0 -1.000000000000000053e+300 8.367225538412124131e-01 3
17 -1.400076380546989618e+06 3.613721252240381654e-01 0
5 -3.234632017500551790e+07 2.928808422113075016e-01 2
5 -9.379963446137280762e+07 8.701818191005367131e-01 3
9 -4.730131865536701865e+06 1.278016174494991108e-01 2
10 -3.528115438601487316e+06 9.106407686690394243e-01 0
9 -7.693108459835369140e+06 3.606326161161789723e-01 2
16 -1.678676497543372214e+06 5.513460196013163506e-01 4
9 -9.286548594052009284e+06 3.254413288873265753e-01 0
10 -4.285429804385459051e+06 2.828090448291545878e-01 4
3 -1.370016317406437993e+08 4.475404046573354111e-01 3
17 -1.407186685962321935e+06 1.288327320099769135e-01 1
19 -1.033328303021105123e+06 8.100096246786048226e-02 0
15 -2.063366082099423278e+06 2.664241736500017055e-02 1
11 -4.157781848373496905e+06 6.211834053913776188e-01 2
4 -1.089501550563543737e+08 2.272217549861927921e-01 3
8 -1.705259935131664947e+07 9.140406902122499844e-02 3
19 -7.715119708528192714e+05 5.039264171798383263e-01 4
6 -3.498769217283432186e+07 5.893536778818120325e-01 3
8 -1.160524551122846082e+07 3.146531116878596990e-01 3
16 -1.478625648142916383e+06 3.539725265689876998e-01 0
19 -8.375872643400283996e+05 1.517867529846523844e-01 4
17 -1.440630336255109869e+06 7.121380086991115910e-01 1
16 -1.122398224954101956e+06 4.987342924579003522e-01 4
13 -3.269860964466105681e+06 8.775581975280983826e-01 2
21 -5.444125775512782857e+05 8.533900100247606701e-01 4
14 -1.928576371744554257e+06 7.078733118604633168e-01 1
16 -1.757442471901310608e+06 7.654478424097421740e-02 1
18 -1.119868738796980586e+06 3.040049263790569611e-01 1
20 -7.972082903147721663e+05 6.049534301207871723e-01 0
17 -1.439072772566514323e+06 9.742670885790255531e-01 3
12 -4.060671405387157109e+06 5.990305207145648625e-01 1
18 -1.028302921412930242e+06 9.068292459129172201e-02 0
13 -1.272020573450123426e+06 4.349268033573857606e-01 0
15 -1.951310494395441143e+06 2.437107959818978764e-01 4
18 -9.225697738129302161e+05 8.787245604523399312e-01 2
12 -3.842291136671974324e+06 9.100337524928762134e-01 1
20 -7.901708653604635037e+05 2.117507160344734574e-01 3
18 -1.152663479959592689e+06 4.485325723395131581e-01 2
20 -8.369382530010037590e+05 9.994746037931365734e-01 3
14 -1.528530808933946071e+06 9.797957191861178528e-01 2
16 -1.716215235879541840e+06 9.880681324096437512e-01 2
19 -7.827004695875402540e+05 7.368495196943509740e-01 1
20 -7.605938652040947927e+05 3.710287699738222811e-01 1
21 -4.890051368528277962e+05 6.610143498742537815e-01 3
20 -8.280738365456941538e+05 5.231462106939268608e-01 2
17 -1.271131209428246366e+06 3.969947916063973348e-02 3
22 -5.753572364216474816e+05 2.128383378022147276e-01 3
22 -5.936926673001968302e+05 8.998035324897211140e-01 3
20 -7.005455661228686804e+05 4.718347208744595456e-01 3
22 -5.126688822043159162e+05 7.940824867116834662e-01 2
18 -9.563412770219871309e+05 2.866079796282386058e-02 4
21 -4.936201298678707099e+05 1.543561843243296261e-01 3
21 -6.232264466553899692e+05 9.724793636158358678e-01 4
21 -6.458491680617526872e+05 1.098290842294193936e-01 1
17 -1.369981330831887666e+06 8.515401370174368045e-01 2
17 -1.257079234096674481e+06 6.364332606966871531e-01 3
22 -4.407291757770049153e+05 7.027952399812700257e-01 2
22 -5.099474001927416539e+05 4.018599346600356115e-01 1
17 -1.142345909856355749e+06 8.253420195378923241e-01 0
14 -1.045626019228756195e+06 3.190565703970985600e-01 2
16 -1.552746320303944638e+06 4.359972341415823127e-01 3
19 -9.405693326425161213e+05 9.620900959044609291e-01 4
18 -1.165820941820953973e+06 4.344492563173067423e-01 3
13 -2.687137574587558862e+06 4.312962100417386813e-01 0
13 -3.006712371003956068e+06 3.414454507347475798e-01 0
11 -3.891334756038689055e+06 5.943095846192179010e-01 2
16 -1.583576647426174954e+06 8.186003327292916687e-01 3
15 -1.906267811550598592e+06 3.357080015616485235e-03 3
19 -1.012394674195378320e+06 1.975968112382053554e-01 2
18 -1.221563120901624672e+06 2.289451777908697583e-01 3
7 -2.482578618816410750e+07 6.970478930585007893e-01 4
6 -4.469974592918789387e+07 9.761353433881669872e-01 4
12 -3.450362219698850065e+06 7.856507052639163380e-01 1
16 -1.579360675685953349e+06 5.419602329420469822e-01 1
17 -9.875118243534502108e+05 5.377200076572392629e-01 3
12 -3.652774867600952741e+06 6.922798477370961656e-02 0
15 -1.812674535825756611e+06 4.307678293982526996e-01 3
18 -1.101003980591267347e+06 8.356853709462762625e-01 4
15 -2.042028399058442563e+06 6.420916894047143941e-01 0
18 -1.052507588785529835e+06 9.330600349375579583e-01 3
16 -1.305936219737268519e+06 2.357636674499825058e-01 4
17 -1.356402343786461744e+06 5.246481812092231856e-01 4
10 -7.496039637178746983e+06 5.914102672828466245e-01 0
23 -4.642430722941582790e+05 4.828590431583333897e-01 1
19 -8.920435913917892613e+05 8.617771453185200103e-01 3
18 -1.077762294413569849e+06 4.952489018842406443e-01 3
22 -6.030167234883867204e+05 2.892843646585131073e-02 2
21 -7.044620799246702809e+05 6.603649764473937811e-01 3
7 -3.128094371841299534e+07 6.347484649913107679e-01 0
18 -1.101439710402027471e+06 3.897724645543269029e-01 1
19 -6.067247879503853619e+05 3.376823900042459359e-01 2
19 -1.016753814795218175e+06 5.853316643351349491e-01 1
14 -1.978388006914466619e+06 9.007550180401202589e-02 1
8 -4.898228938459161669e+06 8.242054005408050443e-01 1
22 -5.775209662496608216e+05 8.609246584106229616e-02 4
4 -1.072183092723046243e+08 6.536308273780200295e-02 0
23 -4.256152766403032001e+05 6.949031171115124250e-01 4
21 -5.810223043338271091e+05 6.931855745337835994e-01 2
23 -4.385277420904899482e+05 6.474177652054540211e-01 3
11 -5.417994887796905823e+06 8.010327334227141938e-01 1
23 -4.368902324997075484e+05 7.658176981840291164e-01 4
14 -2.453755837797283195e+06 6.646920430444629435e-01 1
15 -1.772036751613336150e+06 1.864060490649843693e-01 1
1 -1.000000000000000053e+300 9.198146348198670275e-01 0
20 -8.183670002059690887e+05 4.941069490685721100e-01 2
1 -8.502960597749699652e+07 9.682993122475078707e-01 0
22 -5.682381327895482536e+05 1.949937906202969806e-01 3
7 -2.227796283032197505e+07 4.677048724425471593e-01 1
22 -5.837997350090760738e+05 7.967776010471132597e-01 3
23 -5.279525607273126952e+05 5.215934568360118817e-01 2
20 -7.373252394667095505e+05 4.606538883605990620e-01 3
4 -1.216577070575264990e+08 1.124565577687849788e-01 0
1 -1.267697781384774446e+08 3.098745453311280151e-02 0
16 -1.722975659925458254e+06 7.822765247426168855e-01 1
1 -1.000000000000000053e+300 8.123755489637414229e-01 0
21 -6.178452344971118728e+05 1.843953865702396833e-02 3
24 -4.477040833594314754e+05 5.377665802509596915e-01 3
19 -4.472990748069414403e+05 3.889365834122792687e-01 3
21 -6.097507602018198231e+05 7.615994644439491035e-01 2
2 -1.799881235866149068e+08 7.065637938594568901e-01 0
21 -6.315049758789628977e+05 2.566130840267040122e-02 2
17 -1.304361909911624389e+06 3.062926194968440541e-01 1
24 -4.412726386154060019e+05 1.052773215132321027e-01 3
21 -5.198082268607359729e+05 6.262181454600685981e-01 2
20 -7.891583005985891214e+05 3.428608550750113504e-01 3
2 -1.664947169716808498e+08 5.409594575660292559e-02 0
1 -2.894347412288461328e+08 9.886802441443904854e-01 0
13 -3.204557887775184587e+06 9.891927970472726983e-01 4
14 -2.655263883027653210e+06 6.309001422039794971e-01 1
13 -3.309689551467439625e+06 3.095881256803347803e-01 1
24 -4.514511153315696865e+05 5.961726448691581082e-01 3
24 -4.581295010139545193e+05 2.616676676826665826e-01 3
11 -4.424470658668060787e+06 6.286169249588530183e-01 4
8 -8.746316853796750307e+06 7.727420086751326522e-01 4
24 -4.571132935070509557e+05 8.123831650007952154e-01 3
9 -1.088293171766397357e+07 1.783952169690352640e-01 4
10 -7.169593827362276614e+06 4.030887527825854910e-01 0
24 -4.538005420466564829e+05 7.333978925421882344e-01 2
13 -3.081982357314723544e+06 4.447907052353428092e-03 4
23 -4.224103866565783392e+05 1.835320910279238799e-02 3
13 -2.802772932324727997e+06 5.429850833423994771e-01 4
24 -4.080431174021878978e+05 9.093612236003090210e-01 3
10 -7.061940525927111506e+06 3.744073550268023354e-02 1
23 -4.743012316008122871e+05 1.735687052059020630e-02 3
24 -3.880119715716117644e+05 4.865928125722440711e-01 2
9 -5.822103169469445944e+06 4.681998489848697709e-01 1
10 -7.083566376764148474e+06 5.358874982081706095e-01 1
12 -2.229590724868684076e+06 2.977528426159414265e-01 4
19 -7.323977097480997909e+05 2.861792173605923750e-01 0
12 -3.375035376331307925e+06 5.029983543019156400e-02 1
20 -6.864022910802534316e+05 1.997308890402693660e-01 3
24 -4.038095459995225538e+05 5.879974881423568611e-01 0
14 -2.127131424675916322e+06 5.012886128592675128e-01 1
21 -6.704606246077478863e+05 9.043376040330385335e-01 0
11 -4.988399701330262236e+06 4.512378647294648104e-01 1
24 -3.989073656075009494e+05 9.449199094265470222e-01 2
10 -3.881177396454493050e+06 7.857808399148312750e-01 1
12 -4.076754956853772048e+06 7.259237354326320002e-03 1
22 -5.937449339169221930e+05 1.488312349975251525e-02 3
13 -2.482566533424929250e+06 1.716411389074155580e-01 1
13 -1.789820884592909133e+06 6.606555274837494496e-01 4
18 -9.737482087333343225e+05 9.329104005873158911e-01 4
21 -6.410925218606288545e+05 7.291848300123682236e-01 1
18 -1.033841373855673824e+06 4.622303698846107478e-01 1
19 -7.665125994072200265e+05 2.995627693785429813e-01 2
18 -1.028514347058973857e+06 8.421725426242292478e-01 2
20 -5.656446908340903465e+05 5.860470668392012694e-01 3
13 -3.308141999061321374e+06 3.454398366349413774e-01 1
9 -6.653984122429227456e+06 7.249060921096752708e-01 0
22 -6.186156743040416623e+05 2.390709418119003615e-01 3
24 -3.446289496490072925e+05 6.185037243687449005e-01 3
24 -4.547835530810224591e+05 6.238367391863590683e-01 4
13 -2.810965149645771366e+06 7.434159592361264668e-01 0
25 -2.588892058107251069e+05 1.128235193966578009e-01 4
12 -3.324208687906390987e+06 9.427176732653094193e-01 0
11 -2.701510444938870147e+06 8.759112591935441783e-01 3
22 -5.159053633390022442e+05 3.855632324238656428e-01 4
23 -4.879942718796618283e+05 4.659343810086761239e-01 4
23 -5.283448596766317496e+05 7.705945317570694897e-01 4
18 -1.069632041463336442e+06 3.184730741336203041e-01 1
19 -8.706130006005845498e+05 9.699625976108956493e-01 1
15 -1.425215252773987362e+06 8.494681387934577277e-02 2
19 -8.792348891949320678e+05 2.725909894355084129e-01 1
19 -9.241733806215620134e+05 3.107381463529996224e-01 0
11 -3.923889828365917783e+06 6.005783564586998358e-01 4
24 -4.183536148888267344e+05 6.195502289289199771e-01 2
23 -3.697948005179278553e+05 6.995611577857587804e-01 2
24 -2.821101990987339523e+05 7.806422362887507349e-01 2
26 -2.958671901570700575e+05 2.940331632324624245e-01 2
25 -2.432767529029595898e+05 1.340414443196820127e-01 3
7 -8.294031370945920236e+06 6.822757105555572466e-01 4
22 -3.953746560927022365e+05 8.968862751706737635e-01 3
18 -8.535071741333885584e+05 9.242336997437100576e-01 1
9 -8.803629764261610806e+06 5.416164547690691666e-01 4
15 -2.045904235842992552e+06 1.526552171465071217e-01 2
15 -1.931160910546430154e+06 6.199553415507610410e-01 1
19 -1.020336358535972540e+06 9.109863193910797685e-01 1
16 -1.767658660313549917e+06 9.014099008925375855e-01 1
18 -9.358703851319666719e+05 3.547897540757283252e-02 1
19 -1.006198685376351350e+06 9.290909143120612557e-01 0
14 -2.469456171297144145e+06 3.008450046569999259e-01 0
25 -4.001906710306408932e+05 8.195444585803510762e-01 0
13 -3.108938224710781127e+06 9.110639074676907256e-01 4
23 -4.942089329836695688e+05 1.741034068039167826e-01 3
18 -1.215809228406557115e+06 3.272419363772912648e-01 2
24 -4.337064782164870994e+05 4.711266413661230334e-01 0
18 -1.180062549805773189e+06 2.571842887914751463e-01 2
17 -1.200403050163148437e+06 9.659839284867400844e-01 2
16 -1.249047619813934900e+06 6.227489373324375244e-01 4
22 -5.418680594138922170e+05 2.511537475590058799e-01 3
21 -5.575097576684383675e+05 9.553840775605060287e-02 0
25 -3.428199479472467792e+05 4.236272529919294372e-01 2
21 -5.736847696678643115e+05 3.400147859960186980e-01 1
17 -1.424306230588149279e+06 8.917068910745151733e-01 4
18 -1.219325235801344505e+06 8.480961146704260045e-01 4
21 -6.662836973287960282e+05 8.205598082658540626e-01 0
18 -1.122126879751656437e+06 5.381880098010077829e-01 0
24 -4.227730069054351770e+05 4.835411269051981265e-01 3
21 -6.505581910116137005e+05 1.008375437853610973e-01 2
19 -6.543643991258456372e+05 2.839840481338991585e-01 3
13 -2.450742988495646976e+06 2.332659963781603119e-01 0
10 -3.310848345166910440e+06 1.751569762386439577e-01 4
14 -2.411292178210325073e+06 3.685175986753060351e-01 0
26 -3.323398447517916211e+05 2.665717854210948312e-01 1
26 -2.681516789396778913e+05 7.877452264920807856e-01 2
25 -3.993324270311970031e+05 3.339962088814055208e-01 1
20 -7.888924918478983454e+05 4.742001348731719190e-01 3
26 -3.405917750854075421e+05 3.777181589898021552e-01 2
19 -1.004290277650230564e+06 3.682390176512800872e-01 0
27 -2.408300873820379784e+05 6.834135302843749038e-01 1
22 -4.629051633631699951e+05 2.347032642761544552e-01 0
22 -3.573557232385070529e+05 5.755023277766648793e-01 1
26 -3.064569821105466690e+05 3.780974087453139454e-01 2
20 -7.554296455837443937e+05 5.360780117430445912e-01 4
22 -6.188851251865744125e+05 4.768873349219928670e-01 1
27 -2.787615536070896196e+05 4.743693492778970899e-01 0
25 -3.026398653115176712e+05 3.607219444066367964e-01 0
17 -1.032289758171186782e+06 1.205600418633616111e-01 4
27 -3.148197644973376300e+05 4.572232341533275513e-01 0
21 -6.995493974788403139e+05 9.962011672808658569e-02 1
6 -2.519681118221619353e+07 8.711080489263396398e-01 3
27 -2.355392334819803364e+05 6.243866676188315479e-01 0
19 -7.106595594619443873e+05 8.507921981727987193e-01 4
27 -2.826352119333598530e+05 8.008339998720571673e-01 2
25 -3.917114241475748131e+05 8.824249231208803890e-01 2
11 -5.043051894769848324e+06 8.620640225368940701e-01 3
27 -2.358358875573901751e+05 7.541319381097135732e-01 2
26 -3.490615271935836645e+05 6.932977515937556179e-01 4
24 -3.148239211517315125e+05 6.392970021473559639e-01 0
7 -1.824310253365133330e+07 1.213489746274134806e-01 3
23 -4.054123109659781912e+05 9.317538555110354004e-01 1
24 -4.541786746873852680e+05 6.848694312863184974e-01 0
25 -3.952979794142838800e+05 5.749013890418908090e-01 4
27 -3.109183749008590821e+05 1.564483320959834667e-01 1
24 -4.132837471308594686e+05 7.631144520045088919e-01 4
13 -3.254103134092021268e+06 9.208918163047243866e-01 3
13 -2.896130150167929009e+06 2.585135899621887612e-01 3
28 -2.023615948633532098e+05 7.242765465856246809e-01 1
28 -2.387501831337366602e+05 2.290091219468607942e-01 2
24 -3.083292879496504320e+05 1.139510979487964593e-01 2
28 -2.414720269572651305e+05 3.095971342075674038e-01 2
